LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,HR,T2M,WS2M,PRECTOTCORR,CLOUD_AMT
-3.300622,55.98002,2019,1,14,14,2019-01-14,4,2.71,1.57,0.02,91.29
-3.300622,55.98002,2019,1,14,14,2019-01-14,5,2.55,1.17,0.01,98.42
-3.300622,55.98002,2019,1,14,14,2019-01-14,6,2.42,0.83,0.01,99.89
-3.300622,55.98002,2019,1,14,14,2019-01-14,7,2.61,0.34,0.01,93.43
-3.300622,55.98002,2019,1,14,14,2019-01-14,8,2.59,0.4,0.01,91.27
-3.300622,55.98002,2019,1,14,14,2019-01-14,9,2.69,0.96,0.01,80.33
-3.300622,55.98002,2019,1,14,14,2019-01-14,10,3.75,1.65,0.02,51.86
-3.300622,55.98002,2019,1,14,14,2019-01-14,11,4.68,2.42,0.03,57.39
-3.300622,55.98002,2019,1,14,14,2019-01-14,12,5.33,3.1,0.04,63.52
-3.300622,55.98002,2019,1,14,14,2019-01-14,13,5.83,3.65,0.05,78.38
-3.300622,55.98002,2019,1,14,14,2019-01-14,14,5.65,3.87,0.04,82.4
-3.300622,55.98002,2019,1,14,14,2019-01-14,15,4.8,3.74,0.01,77.26
-3.300622,55.98002,2019,1,14,14,2019-01-14,16,4.12,3.81,0.01,89.78
-3.300622,55.98002,2019,1,14,14,2019-01-14,17,4.11,3.98,0.01,77.61
-3.300622,55.98002,2019,1,14,14,2019-01-14,18,4.74,4.69,0.02,84.72
-3.300622,55.98002,2019,1,14,14,2019-01-14,19,5.52,5.32,0.02,99.04
-3.300622,55.98002,2019,1,14,14,2019-01-14,20,6.02,5.69,0.03,99.16
-3.300622,55.98002,2019,1,14,14,2019-01-14,21,6.46,6.15,0.03,99.73
-3.300622,55.98002,2019,1,14,14,2019-01-14,22,6.73,6.38,0.04,100
-3.300622,55.98002,2019,1,14,14,2019-01-14,23,6.93,6.42,0.03,100
-3.300622,55.98002,2019,1,15,15,2019-01-15,0,7.14,7.25,0.02,100
-3.300622,55.98002,2019,1,15,15,2019-01-15,1,7.17,7.58,0.02,100
-3.300622,55.98002,2019,1,15,15,2019-01-15,2,7.22,7.84,0.02,99.95
-3.300622,55.98002,2019,1,15,15,2019-01-15,3,7.44,7.99,0.02,99.19
-3.300622,55.98002,2019,1,15,15,2019-01-15,4,7.78,8,0.03,99.38
-3.300622,55.98002,2019,1,15,15,2019-01-15,5,8.15,7.94,0.04,99.78
-3.300622,55.98002,2019,1,15,15,2019-01-15,6,8.39,7.71,0.05,99.71
-3.300622,55.98002,2019,1,15,15,2019-01-15,7,8.45,7.46,0.05,99.27
-3.300622,55.98002,2019,1,15,15,2019-01-15,8,8.42,7.28,0.05,99.38
-3.300622,55.98002,2019,1,15,15,2019-01-15,9,8.19,7.07,0.04,99.01
-3.300622,55.98002,2019,1,15,15,2019-01-15,10,8.07,7.21,0.03,100
-3.300622,55.98002,2019,1,15,15,2019-01-15,11,8.06,7.36,0.02,95.75
-3.300622,55.98002,2019,1,15,15,2019-01-15,12,8.02,7.37,0.02,92.8
-3.300622,55.98002,2019,1,15,15,2019-01-15,13,7.9,7.39,0.03,96.73
-3.300622,55.98002,2019,1,15,15,2019-01-15,14,7.74,7.2,0.04,68.6
-3.300622,55.98002,2019,1,15,15,2019-01-15,15,7.5,7.1,0.04,79.03
-3.300622,55.98002,2019,1,15,15,2019-01-15,16,7.12,6.95,0.03,78.27
-3.300622,55.98002,2019,1,15,15,2019-01-15,17,6.83,6.87,0.03,73.92
-3.300622,55.98002,2019,1,15,15,2019-01-15,18,6.94,7.24,0.04,73.99
-3.300622,55.98002,2019,1,15,15,2019-01-15,19,7.23,7.57,0.06,73.3
-3.300622,55.98002,2019,1,15,15,2019-01-15,20,7.44,7.71,0.06,76.62
-3.300622,55.98002,2019,1,15,15,2019-01-15,21,7.49,7.81,0.05,51.02
-3.300622,55.98002,2019,1,15,15,2019-01-15,22,7.48,7.96,0.05,63.97
-3.300622,55.98002,2019,1,15,15,2019-01-15,23,7.4,8.09,0.04,53.9
-3.300622,55.98002,2019,1,16,16,2019-01-16,0,7.22,8.1,0.03,58.25
-3.300622,55.98002,2019,1,16,16,2019-01-16,1,7.17,8.07,0.03,79.77
-3.300622,55.98002,2019,1,16,16,2019-01-16,2,7.29,8.11,0.04,89.56
-3.300622,55.98002,2019,1,16,16,2019-01-16,3,7.42,8.01,0.08,97.64
-3.300622,55.98002,2019,1,16,16,2019-01-16,4,7.49,7.68,0.17,99.88
-3.300622,55.98002,2019,1,16,16,2019-01-16,5,7.11,7.11,0.28,99.69
-3.300622,55.98002,2019,1,16,16,2019-01-16,6,6.16,6.51,0.34,99.57
-3.300622,55.98002,2019,1,16,16,2019-01-16,7,5.31,5.85,0.25,99.43
-3.300622,55.98002,2019,1,16,16,2019-01-16,8,5.14,5.63,0.16,93.09
-3.300622,55.98002,2019,1,16,16,2019-01-16,9,5.17,5.99,0.06,61.56
-3.300622,55.98002,2019,1,16,16,2019-01-16,10,5.18,6.62,0.04,41.37
-3.300622,55.98002,2019,1,16,16,2019-01-16,11,5.23,6.68,0.04,18.35
-3.300622,55.98002,2019,1,16,16,2019-01-16,12,5.21,6.69,0.04,25.11
-3.300622,55.98002,2019,1,16,16,2019-01-16,13,5.05,6.68,0.02,31.79
-3.300622,55.98002,2019,1,16,16,2019-01-16,14,4.62,6.52,0.02,34.43
-3.300622,55.98002,2019,1,16,16,2019-01-16,15,4.01,6.31,0.01,32.66
-3.300622,55.98002,2019,1,16,16,2019-01-16,16,3.53,6.17,0.01,62.26
-3.300622,55.98002,2019,1,16,16,2019-01-16,17,3.26,5.97,0.02,45.91
-3.300622,55.98002,2019,1,16,16,2019-01-16,18,2.98,5.53,0.03,33.71
-3.300622,55.98002,2019,1,16,16,2019-01-16,19,2.9,5.43,0.02,45.17
-3.300622,55.98002,2019,1,16,16,2019-01-16,20,2.79,5.4,0.1,57.33
-3.300622,55.98002,2019,1,16,16,2019-01-16,21,2.27,5.63,0.11,43.51
-3.300622,55.98002,2019,1,16,16,2019-01-16,22,1.72,4.93,0.02,91.18
-3.300622,55.98002,2019,1,16,16,2019-01-16,23,1.09,4.98,0,83.29
-3.300622,55.98002,2019,1,17,17,2019-01-17,0,0.3,4.99,0,83.94
-3.300622,55.98002,2019,1,17,17,2019-01-17,1,-0.06,4.88,0,27.14
-3.300622,55.98002,2019,1,17,17,2019-01-17,2,-0.08,5.07,0.01,15.08
-3.300622,55.98002,2019,1,17,17,2019-01-17,3,-0.05,5.24,0.01,0.9
-3.300622,55.98002,2019,1,17,17,2019-01-17,4,0.07,5.43,0.02,13.65
-3.300622,55.98002,2019,1,17,17,2019-01-17,5,0.17,5.44,0.02,17.93
-3.300622,55.98002,2019,1,17,17,2019-01-17,6,0.18,5.27,0.01,15.8
-3.300622,55.98002,2019,1,17,17,2019-01-17,7,0.02,5.01,0,18.66
-3.300622,55.98002,2019,1,17,17,2019-01-17,8,-0.1,4.86,0,18.68
-3.300622,55.98002,2019,1,17,17,2019-01-17,9,0.37,4.98,0,7.56
-3.300622,55.98002,2019,1,17,17,2019-01-17,10,1.16,4.88,0,4.5
-3.300622,55.98002,2019,1,17,17,2019-01-17,11,2.01,4.82,0,5.01
-3.300622,55.98002,2019,1,17,17,2019-01-17,12,2.65,4.71,0,4.28
-3.300622,55.98002,2019,1,17,17,2019-01-17,13,2.94,4.22,0,2.16
-3.300622,55.98002,2019,1,17,17,2019-01-17,14,2.58,3.31,0,4.32
-3.300622,55.98002,2019,1,17,17,2019-01-17,15,1,2.52,0,15.9
-3.300622,55.98002,2019,1,17,17,2019-01-17,16,-0.02,2.3,0,72.66
-3.300622,55.98002,2019,1,17,17,2019-01-17,17,-0.09,2.03,0,96.44
-3.300622,55.98002,2019,1,17,17,2019-01-17,18,0.08,1.72,0,100
-3.300622,55.98002,2019,1,17,17,2019-01-17,19,0.26,1.44,0,100
-3.300622,55.98002,2019,1,17,17,2019-01-17,20,0.68,1.17,0,100
-3.300622,55.98002,2019,1,17,17,2019-01-17,21,1.13,0.66,0,99.84
-3.300622,55.98002,2019,1,17,17,2019-01-17,22,1.4,0.26,0,99.88
-3.300622,55.98002,2019,1,17,17,2019-01-17,23,0.92,1.02,0,99.95
-3.300622,55.98002,2019,1,18,18,2019-01-18,0,0.44,1.64,0,99.7
-3.300622,55.98002,2019,1,18,18,2019-01-18,1,0.23,2.02,0,99.79
-3.300622,55.98002,2019,1,18,18,2019-01-18,2,0.16,2.31,0,95.17
-3.300622,55.98002,2019,1,18,18,2019-01-18,3,0.08,2.42,0,96.13
-3.300622,55.98002,2019,1,18,18,2019-01-18,4,-0.04,2.4,0,97.8
-3.300622,55.98002,2019,1,18,18,2019-01-18,5,-0.12,2.44,0,96.35
-3.300622,55.98002,2019,1,18,18,2019-01-18,6,-0.17,2.56,0,95.66
-3.300622,55.98002,2019,1,18,18,2019-01-18,7,-0.24,2.7,0,97.09
-3.300622,55.98002,2019,1,18,18,2019-01-18,8,-0.35,2.85,0,90.6
-3.300622,55.98002,2019,1,18,18,2019-01-18,9,0.35,3.23,0,80.61
-3.300622,55.98002,2019,1,18,18,2019-01-18,10,1.24,3.69,0,46.2
-3.300622,55.98002,2019,1,18,18,2019-01-18,11,1.84,4.04,0,50.33
-3.300622,55.98002,2019,1,18,18,2019-01-18,12,2.27,4.23,0,68.2
-3.300622,55.98002,2019,1,18,18,2019-01-18,13,2.44,4.08,0,63.11
-3.300622,55.98002,2019,1,18,18,2019-01-18,14,2.14,3.73,0,78.59
-3.300622,55.98002,2019,1,18,18,2019-01-18,15,1.58,3.64,0.02,91.02
-3.300622,55.98002,2019,1,18,18,2019-01-18,16,1.44,3.97,0.08,99.88
-3.300622,55.98002,2019,1,18,18,2019-01-18,17,1.66,4.28,0.11,99.9
-3.300622,55.98002,2019,1,18,18,2019-01-18,18,1.78,4.52,0.1,99.96
-3.300622,55.98002,2019,1,18,18,2019-01-18,19,1.66,4.4,0.08,100
-3.300622,55.98002,2019,1,18,18,2019-01-18,20,1.44,4.09,0.06,99.9
-3.300622,55.98002,2019,1,18,18,2019-01-18,21,1.29,4.12,0.06,93.09
-3.300622,55.98002,2019,1,18,18,2019-01-18,22,1,3.53,0.05,91.51
-3.300622,55.98002,2019,1,18,18,2019-01-18,23,0.73,3.01,0.05,96.34
-3.300622,55.98002,2019,1,19,19,2019-01-19,0,0.58,2.69,0.04,96.38
-3.300622,55.98002,2019,1,19,19,2019-01-19,1,0.42,2.36,0.03,99.3
-3.300622,55.98002,2019,1,19,19,2019-01-19,2,0.19,2.19,0.02,79.53
-3.300622,55.98002,2019,1,19,19,2019-01-19,3,0.15,1.94,0.02,67.62
-3.300622,55.98002,2019,1,19,19,2019-01-19,4,0.32,1.69,0.01,63.32
-3.300622,55.98002,2019,1,19,19,2019-01-19,5,0.61,1.48,0.01,70.51
-3.300622,55.98002,2019,1,19,19,2019-01-19,6,0.9,1.33,0.02,76.99
-3.300622,55.98002,2019,1,19,19,2019-01-19,7,1.07,1.25,0.02,63.32
-3.300622,55.98002,2019,1,19,19,2019-01-19,8,1.11,1.24,0.02,74.09
-3.300622,55.98002,2019,1,19,19,2019-01-19,9,1.45,1.26,0.01,93.23
-3.300622,55.98002,2019,1,19,19,2019-01-19,10,2.16,1.23,0.01,90.59
-3.300622,55.98002,2019,1,19,19,2019-01-19,11,2.63,1.44,0.01,97.3
-3.300622,55.98002,2019,1,19,19,2019-01-19,12,2.85,1.31,0.01,94.27
-3.300622,55.98002,2019,1,19,19,2019-01-19,13,2.93,1.08,0.01,96.35
-3.300622,55.98002,2019,1,19,19,2019-01-19,14,2.68,0.68,0.01,92.4
-3.300622,55.98002,2019,1,19,19,2019-01-19,15,2.13,0.7,0.01,82.8
-3.300622,55.98002,2019,1,19,19,2019-01-19,16,1.84,0.8,0.02,88.48
-3.300622,55.98002,2019,1,19,19,2019-01-19,17,1.84,0.82,0.02,90.64
-3.300622,55.98002,2019,1,19,19,2019-01-19,18,1.83,0.86,0.02,92.8
-3.300622,55.98002,2019,1,19,19,2019-01-19,19,1.78,0.92,0.02,87.77
-3.300622,55.98002,2019,1,19,19,2019-01-19,20,1.71,0.96,0.02,75.54
-3.300622,55.98002,2019,1,19,19,2019-01-19,21,1.6,1.02,0.02,99.66
-3.300622,55.98002,2019,1,19,19,2019-01-19,22,1.48,1.06,0.02,85.61
-3.300622,55.98002,2019,1,19,19,2019-01-19,23,1.37,1.1,0.02,82.02
-3.300622,55.98002,2019,1,20,20,2019-01-20,0,1.2,1.17,0.01,82.02
-3.300622,55.98002,2019,1,20,20,2019-01-20,1,0.98,1.27,0.01,86.34
-3.300622,55.98002,2019,1,20,20,2019-01-20,2,0.76,1.36,0.01,99.17
-3.300622,55.98002,2019,1,20,20,2019-01-20,3,0.52,1.52,0.01,99.97
-3.300622,55.98002,2019,1,20,20,2019-01-20,4,0.09,1.71,0.01,73.36
-3.300622,55.98002,2019,1,20,20,2019-01-20,5,-0.18,1.86,0.01,72.62
-3.300622,55.98002,2019,1,20,20,2019-01-20,6,-0.18,2.07,0.01,71.19
-3.300622,55.98002,2019,1,20,20,2019-01-20,7,-0.04,2.37,0.01,73.38
-3.300622,55.98002,2019,1,20,20,2019-01-20,8,0.17,2.74,0.03,91.37
-3.300622,55.98002,2019,1,20,20,2019-01-20,9,0.83,3.24,0.05,93.48
-3.300622,55.98002,2019,1,20,20,2019-01-20,10,1.62,3.64,0.2,27.59
-3.300622,55.98002,2019,1,20,20,2019-01-20,11,2.34,3.76,0.22,46.91
-3.300622,55.98002,2019,1,20,20,2019-01-20,12,2.98,3.84,0.15,67.48
-3.300622,55.98002,2019,1,20,20,2019-01-20,13,3.54,3.89,0.05,70.19
-3.300622,55.98002,2019,1,20,20,2019-01-20,14,3.36,3.36,0.01,88.94
-3.300622,55.98002,2019,1,20,20,2019-01-20,15,1.8,2.56,0,70.28
-3.300622,55.98002,2019,1,20,20,2019-01-20,16,0.36,2.35,0,95.55
-3.300622,55.98002,2019,1,20,20,2019-01-20,17,-0.17,2.39,0,99.88
-3.300622,55.98002,2019,1,20,20,2019-01-20,18,-0.45,2.37,0,99.88
-3.300622,55.98002,2019,1,20,20,2019-01-20,19,-0.52,2.31,0,98.42
-3.300622,55.98002,2019,1,20,20,2019-01-20,20,-0.51,2.27,0,92.64
-3.300622,55.98002,2019,1,20,20,2019-01-20,21,-0.55,2.16,0,59.52
-3.300622,55.98002,2019,1,20,20,2019-01-20,22,-0.67,2.07,0,99.51
-3.300622,55.98002,2019,1,20,20,2019-01-20,23,-0.78,2.08,0,98.48
-3.300622,55.98002,2019,1,21,21,2019-01-21,0,-0.77,2.13,0,99.12
-3.300622,55.98002,2019,1,21,21,2019-01-21,1,-0.74,2.15,0,99.12
-3.300622,55.98002,2019,1,21,21,2019-01-21,2,-0.74,2.16,0,64.48
-3.300622,55.98002,2019,1,21,21,2019-01-21,3,-0.72,2.22,0,96.27
-3.300622,55.98002,2019,1,21,21,2019-01-21,4,-0.63,2.35,0,95.57
-3.300622,55.98002,2019,1,21,21,2019-01-21,5,-0.29,2.61,0,95.69
-3.300622,55.98002,2019,1,21,21,2019-01-21,6,0.19,3.02,0,99.79
-3.300622,55.98002,2019,1,21,21,2019-01-21,7,0.58,3.38,0,99.89
-3.300622,55.98002,2019,1,21,21,2019-01-21,8,1,3.74,0,99.72
-3.300622,55.98002,2019,1,21,21,2019-01-21,9,1.68,4.26,0,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,10,2.06,4.36,0.01,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,11,2.19,4.41,0.01,99.05
-3.300622,55.98002,2019,1,21,21,2019-01-21,12,2.37,4.69,0.01,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,13,2.54,4.91,0.02,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,14,2.69,5.2,0.02,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,15,2.8,5.41,0.06,100
-3.300622,55.98002,2019,1,21,21,2019-01-21,16,2.88,5.78,0.14,99.66
-3.300622,55.98002,2019,1,21,21,2019-01-21,17,2.94,6.2,0.21,99.12
-3.300622,55.98002,2019,1,21,21,2019-01-21,18,2.95,6.26,0.62,99.36
-3.300622,55.98002,2019,1,21,21,2019-01-21,19,2.93,5.86,0.79,99.28
-3.300622,55.98002,2019,1,21,21,2019-01-21,20,2.66,5.47,0.47,99.33
-3.300622,55.98002,2019,1,21,21,2019-01-21,21,2.29,4.79,0.21,99.89
-3.300622,55.98002,2019,1,21,21,2019-01-21,22,1.91,4.21,0.16,99.19
-3.300622,55.98002,2019,1,21,21,2019-01-21,23,1.69,3.79,0.06,99.35
-3.300622,55.98002,2019,1,22,22,2019-01-22,0,1.39,3.6,0.03,99.96
-3.300622,55.98002,2019,1,22,22,2019-01-22,1,1.09,3.59,0.04,97.5
-3.300622,55.98002,2019,1,22,22,2019-01-22,2,0.98,3.8,0.05,96.52
-3.300622,55.98002,2019,1,22,22,2019-01-22,3,0.8,4.01,0.09,68.29
-3.300622,55.98002,2019,1,22,22,2019-01-22,4,0.9,4.29,0.04,55.87
-3.300622,55.98002,2019,1,22,22,2019-01-22,5,0.73,4.43,0.01,61.73
-3.300622,55.98002,2019,1,22,22,2019-01-22,6,0.17,4.23,0,51.73
-3.300622,55.98002,2019,1,22,22,2019-01-22,7,0.04,4.36,0,70.38
-3.300622,55.98002,2019,1,22,22,2019-01-22,8,-0.44,3.89,0,83.41
-3.300622,55.98002,2019,1,22,22,2019-01-22,9,0.42,3.84,0,83.12
-3.300622,55.98002,2019,1,22,22,2019-01-22,10,1.33,3.77,0.01,64.09
-3.300622,55.98002,2019,1,22,22,2019-01-22,11,1.94,3.86,0.01,59.23
-3.300622,55.98002,2019,1,22,22,2019-01-22,12,2.23,4.09,0.02,96.3
-3.300622,55.98002,2019,1,22,22,2019-01-22,13,2.14,3.96,0.03,64.88
-3.300622,55.98002,2019,1,22,22,2019-01-22,14,1.76,3.72,0.04,61.09
-3.300622,55.98002,2019,1,22,22,2019-01-22,15,0.92,3.24,0.03,60.8
-3.300622,55.98002,2019,1,22,22,2019-01-22,16,-0.03,2.93,0.02,58.62
-3.300622,55.98002,2019,1,22,22,2019-01-22,17,-0.42,2.81,0.02,59.59
-3.300622,55.98002,2019,1,22,22,2019-01-22,18,-0.68,2.68,0.01,40.16
-3.300622,55.98002,2019,1,22,22,2019-01-22,19,-0.7,2.47,0.01,36.45
-3.300622,55.98002,2019,1,22,22,2019-01-22,20,-0.97,2.13,0,29
-3.300622,55.98002,2019,1,22,22,2019-01-22,21,-1.28,1.98,0,25.85
-3.300622,55.98002,2019,1,22,22,2019-01-22,22,-1.5,1.94,0,27.54
-3.300622,55.98002,2019,1,22,22,2019-01-22,23,-1.69,1.94,0,30.18
-3.300622,55.98002,2019,1,23,23,2019-01-23,0,-1.81,1.97,0,26.57
-3.300622,55.98002,2019,1,23,23,2019-01-23,1,-1.83,2.1,0,21.55
-3.300622,55.98002,2019,1,23,23,2019-01-23,2,-1.82,2.2,0,16.17
-3.300622,55.98002,2019,1,23,23,2019-01-23,3,-1.85,2.24,0,25.84
-3.300622,55.98002,2019,1,23,23,2019-01-23,4,-1.92,2.16,0,26.57
-3.300622,55.98002,2019,1,23,23,2019-01-23,5,-1.99,2.1,0,28.67
-3.300622,55.98002,2019,1,23,23,2019-01-23,6,-2.08,2.07,0,31.59
-3.300622,55.98002,2019,1,23,23,2019-01-23,7,-2.17,1.98,0,30.17
-3.300622,55.98002,2019,1,23,23,2019-01-23,8,-2.14,1.94,0,39.52
-3.300622,55.98002,2019,1,23,23,2019-01-23,9,-1.1,2.26,0,34.03
-3.300622,55.98002,2019,1,23,23,2019-01-23,10,-0.32,2.52,0,25.59
-3.300622,55.98002,2019,1,23,23,2019-01-23,11,0.45,2.6,0,18.84
-3.300622,55.98002,2019,1,23,23,2019-01-23,12,1.15,2.79,0,15.7
-3.300622,55.98002,2019,1,23,23,2019-01-23,13,1.51,2.85,0,37.32
-3.300622,55.98002,2019,1,23,23,2019-01-23,14,1.29,2.33,0,21.73
-3.300622,55.98002,2019,1,23,23,2019-01-23,15,-0.13,2.02,0,26.23
-3.300622,55.98002,2019,1,23,23,2019-01-23,16,-0.98,2.13,0,78.3
-3.300622,55.98002,2019,1,23,23,2019-01-23,17,-0.61,2.33,0,86.1
-3.300622,55.98002,2019,1,23,23,2019-01-23,18,-0.2,2.47,0.02,90.52
-3.300622,55.98002,2019,1,23,23,2019-01-23,19,0.08,2.54,0.05,97.62
-3.300622,55.98002,2019,1,23,23,2019-01-23,20,0.4,2.65,0.08,99.11
-3.300622,55.98002,2019,1,23,23,2019-01-23,21,0.64,2.58,0.13,92.14
-3.300622,55.98002,2019,1,23,23,2019-01-23,22,0.74,2.44,0.09,99.09
-3.300622,55.98002,2019,1,23,23,2019-01-23,23,0.58,2.29,0.02,97.27
-3.300622,55.98002,2019,1,24,24,2019-01-24,0,0.34,2.25,0.01,96.31
-3.300622,55.98002,2019,1,24,24,2019-01-24,1,0.32,2.34,0.01,79.87
-3.300622,55.98002,2019,1,24,24,2019-01-24,2,0.36,2.28,0,67.49
-3.300622,55.98002,2019,1,24,24,2019-01-24,3,0.11,2.19,0,82.88
-3.300622,55.98002,2019,1,24,24,2019-01-24,4,-0.15,2.17,0,87.6
-3.300622,55.98002,2019,1,24,24,2019-01-24,5,-0.14,2.17,0.01,85.51
-3.300622,55.98002,2019,1,24,24,2019-01-24,6,-0.18,2.05,0.01,79.05
-3.300622,55.98002,2019,1,24,24,2019-01-24,7,-0.31,1.89,0.01,99.76
-3.300622,55.98002,2019,1,24,24,2019-01-24,8,-0.24,1.74,0.01,99.65
-3.300622,55.98002,2019,1,24,24,2019-01-24,9,0.67,1.88,0.01,90.58
-3.300622,55.98002,2019,1,24,24,2019-01-24,10,1.45,1.87,0,95.79
-3.300622,55.98002,2019,1,24,24,2019-01-24,11,2.03,1.56,0,89.77
-3.300622,55.98002,2019,1,24,24,2019-01-24,12,2.51,1.67,0,36.45
-3.300622,55.98002,2019,1,24,24,2019-01-24,13,2.72,1.81,0,36.78
-3.300622,55.98002,2019,1,24,24,2019-01-24,14,2.19,1.39,0,56.59
-3.300622,55.98002,2019,1,24,24,2019-01-24,15,1.12,1.45,0,74.09
-3.300622,55.98002,2019,1,24,24,2019-01-24,16,0.58,1.58,0.02,98.52
-3.300622,55.98002,2019,1,24,24,2019-01-24,17,0.73,1.81,0.07,91.3
-3.300622,55.98002,2019,1,24,24,2019-01-24,18,0.84,2.11,0.14,89.12
-3.300622,55.98002,2019,1,24,24,2019-01-24,19,0.89,2.38,0.22,99.09
-3.300622,55.98002,2019,1,24,24,2019-01-24,20,1.1,2.76,0.22,95.12
-3.300622,55.98002,2019,1,24,24,2019-01-24,21,1.58,3.31,0.3,99.79
-3.300622,55.98002,2019,1,24,24,2019-01-24,22,1.94,3.81,0.63,83.66
-3.300622,55.98002,2019,1,24,24,2019-01-24,23,2.43,4.2,0.76,99.09
-3.300622,55.98002,2019,1,25,25,2019-01-25,0,3.06,4.37,0.53,97.69
-3.300622,55.98002,2019,1,25,25,2019-01-25,1,3.92,4.26,0.3,97.68
-3.300622,55.98002,2019,1,25,25,2019-01-25,2,4.88,4.42,0.13,99.72
-3.300622,55.98002,2019,1,25,25,2019-01-25,3,5.76,4.87,0.08,99.77
-3.300622,55.98002,2019,1,25,25,2019-01-25,4,6.04,5.3,0.07,99.78
-3.300622,55.98002,2019,1,25,25,2019-01-25,5,6.07,5.8,0.04,90.74
-3.300622,55.98002,2019,1,25,25,2019-01-25,6,5.83,5.74,0.02,78.33
-3.300622,55.98002,2019,1,25,25,2019-01-25,7,5.48,5.35,0.01,43.12
-3.300622,55.98002,2019,1,25,25,2019-01-25,8,5.48,5.33,0.02,53.44
-3.300622,55.98002,2019,1,25,25,2019-01-25,9,5.88,5.08,0.01,71.43
-3.300622,55.98002,2019,1,25,25,2019-01-25,10,6.59,5.18,0.01,93.52
-3.300622,55.98002,2019,1,25,25,2019-01-25,11,7.01,5.02,0.01,97.51
-3.300622,55.98002,2019,1,25,25,2019-01-25,12,7.3,5,0.01,97.92
-3.300622,55.98002,2019,1,25,25,2019-01-25,13,7.31,5.07,0.03,91.46
-3.300622,55.98002,2019,1,25,25,2019-01-25,14,6.97,5.34,0.03,80.01
-3.300622,55.98002,2019,1,25,25,2019-01-25,15,6.38,5.35,0.02,62.58
-3.300622,55.98002,2019,1,25,25,2019-01-25,16,6.05,5.43,0.03,81.33
-3.300622,55.98002,2019,1,25,25,2019-01-25,17,6.3,5.5,0.06,77.66
-3.300622,55.98002,2019,1,25,25,2019-01-25,18,6.73,5.03,0.17,89.16
-3.300622,55.98002,2019,1,25,25,2019-01-25,19,7.15,5.03,0.28,98.45
-3.300622,55.98002,2019,1,25,25,2019-01-25,20,7.62,5.93,0.23,99
-3.300622,55.98002,2019,1,25,25,2019-01-25,21,7.76,6.39,0.2,95.51
-3.300622,55.98002,2019,1,25,25,2019-01-25,22,7.99,6.55,0.18,96.48
-3.300622,55.98002,2019,1,25,25,2019-01-25,23,8.04,6.01,0.18,99.75
-3.300622,55.98002,2019,1,26,26,2019-01-26,0,8.12,5.96,0.21,99.92
-3.300622,55.98002,2019,1,26,26,2019-01-26,1,8.27,6.03,0.23,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,2,8.39,6.16,0.24,99.31
-3.300622,55.98002,2019,1,26,26,2019-01-26,3,8.43,6.51,0.14,96.27
-3.300622,55.98002,2019,1,26,26,2019-01-26,4,8.3,6.72,0.08,91.95
-3.300622,55.98002,2019,1,26,26,2019-01-26,5,8.02,6.88,0.05,97.8
-3.300622,55.98002,2019,1,26,26,2019-01-26,6,7.68,6.91,0.05,94.19
-3.300622,55.98002,2019,1,26,26,2019-01-26,7,7.4,6.97,0.06,98.92
-3.300622,55.98002,2019,1,26,26,2019-01-26,8,7.22,7.09,0.05,99.93
-3.300622,55.98002,2019,1,26,26,2019-01-26,9,7.26,7.08,0.03,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,10,7.34,7.06,0.03,97.2
-3.300622,55.98002,2019,1,26,26,2019-01-26,11,7.43,6.79,0.05,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,12,7.51,6.38,0.23,97.89
-3.300622,55.98002,2019,1,26,26,2019-01-26,13,7.39,6.05,0.93,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,14,7.03,5.74,0.93,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,15,6.68,4.98,0.4,96.11
-3.300622,55.98002,2019,1,26,26,2019-01-26,16,6.4,4.14,0.12,99.99
-3.300622,55.98002,2019,1,26,26,2019-01-26,17,6.31,3.86,0.07,96.85
-3.300622,55.98002,2019,1,26,26,2019-01-26,18,6.12,3.86,0.17,96.01
-3.300622,55.98002,2019,1,26,26,2019-01-26,19,5.25,4.52,0.19,96.1
-3.300622,55.98002,2019,1,26,26,2019-01-26,20,3.58,7.01,0.2,99.65
-3.300622,55.98002,2019,1,26,26,2019-01-26,21,2.86,7.98,0.23,99.68
-3.300622,55.98002,2019,1,26,26,2019-01-26,22,2.67,7.68,0.17,100
-3.300622,55.98002,2019,1,26,26,2019-01-26,23,2.4,7.23,0.07,99.72
-3.300622,55.98002,2019,1,27,27,2019-01-27,0,2.13,7.27,0.02,99.7
-3.300622,55.98002,2019,1,27,27,2019-01-27,1,1.96,7.29,0.01,91.94
-3.300622,55.98002,2019,1,27,27,2019-01-27,2,1.96,7.49,0.01,55.58
-3.300622,55.98002,2019,1,27,27,2019-01-27,3,2.1,7.9,0.01,24.08
-3.300622,55.98002,2019,1,27,27,2019-01-27,4,2.35,8.43,0.01,38.02
